timestamp,reconstruction_error,is_anomaly,inferred_type
2024-11-08 15:15:00,993.6411,True,Latency Anomaly
2024-11-08 15:20:00,963.11444,True,Latency Anomaly
2024-11-08 15:25:00,932.21704,True,Latency Anomaly
2024-11-08 15:30:00,900.8705,True,Latency Anomaly
2024-11-08 15:35:00,869.41833,True,Latency Anomaly
2024-11-08 15:40:00,838.0556,True,Latency Anomaly
2024-11-08 15:45:00,807.5165,True,Latency Anomaly
2024-11-08 15:50:00,775.3033,True,Latency Anomaly
2024-11-08 15:55:00,744.5828,True,Latency Anomaly
2024-11-08 16:00:00,712.9979,True,Latency Anomaly
2024-11-08 16:05:00,680.0448,True,Latency Anomaly
2024-11-08 16:10:00,648.9989,True,Latency Anomaly
2024-11-08 16:15:00,618.58246,True,Latency Anomaly
2024-11-08 16:20:00,587.8822,True,Latency Anomaly
2024-11-08 16:25:00,557.05835,True,Latency Anomaly
2024-11-08 16:30:00,527.04395,True,Latency Anomaly
2024-11-08 16:35:00,497.1676,True,Latency Anomaly
2024-11-08 16:40:00,466.96103,True,Latency Anomaly
2024-11-08 16:45:00,436.93573,True,Latency Anomaly
2024-11-08 16:50:00,404.9899,True,Latency Anomaly
2024-11-08 16:55:00,372.97137,True,Latency Anomaly
2024-11-08 17:00:00,341.30167,True,Latency Anomaly
2024-11-08 17:05:00,310.45554,True,Latency Anomaly
2024-11-08 17:10:00,278.77338,True,Latency Anomaly
2024-11-08 17:15:00,247.79405,True,Latency Anomaly
2024-11-08 17:20:00,217.0596,True,Latency Anomaly
2024-11-08 17:25:00,185.64421,True,Latency Anomaly
2024-11-08 17:30:00,153.91856,True,Latency Anomaly
2024-11-08 17:35:00,123.79284,True,Latency Anomaly
2024-11-08 17:40:00,94.20051,True,Latency Anomaly
2024-11-08 17:45:00,61.824436,True,Latency Anomaly
2024-11-08 17:50:00,30.51146,True,Latency Anomaly
