timestamp,reconstruction_error,inferred_type_multi
2024-12-06 04:30:00,2.3907206,Latency Anomaly
2024-12-06 04:35:00,2.3910627,Latency Anomaly
2024-12-06 04:40:00,2.4324837,Latency Anomaly
2024-12-06 04:45:00,2.4370353,Latency Anomaly
2024-12-06 04:50:00,2.4457264,Latency Anomaly
2024-12-06 04:55:00,2.443423,Latency Anomaly
2024-12-06 05:00:00,2.43615,Latency Anomaly
2024-12-06 05:05:00,2.4408894,Latency Anomaly
2024-12-06 05:10:00,2.4377985,Latency Anomaly
2024-12-06 05:15:00,2.426724,Latency Anomaly
2024-12-06 05:20:00,2.421427,Latency Anomaly
2024-12-06 05:25:00,2.4295015,Latency Anomaly
2024-12-06 05:30:00,2.4390678,Latency Anomaly
2024-12-06 05:35:00,2.4169714,Latency Anomaly
2024-12-06 05:40:00,2.4017289,Latency Anomaly
2024-12-06 05:45:00,2.4067085,Latency Anomaly
2024-12-06 05:50:00,2.4081,Latency Anomaly
2024-12-06 05:55:00,2.4029021,Latency Anomaly
2024-12-06 06:00:00,2.3982155,Latency Anomaly
2024-12-06 06:05:00,2.3751853,Latency Anomaly
2024-12-06 06:10:00,2.3659127,Latency Anomaly
2024-12-06 06:15:00,2.3428597,Latency Anomaly
2024-12-06 06:20:00,2.2951517,Latency Anomaly
2024-12-06 06:25:00,2.2927868,Latency Anomaly
2024-12-06 06:30:00,2.2804332,Latency Anomaly
2024-12-06 06:35:00,2.2810636,Latency Anomaly
2024-12-06 06:40:00,2.2779677,Latency Anomaly
2024-12-06 06:45:00,2.260955,Latency Anomaly
2024-12-06 06:50:00,2.2621925,Latency Anomaly
2024-12-06 06:55:00,2.2275736,Latency Anomaly
2024-12-06 07:00:00,2.186873,Latency Anomaly
2024-12-06 07:05:00,2.176534,Latency Anomaly
2024-12-06 07:10:00,2.1623836,Latency Anomaly
2024-12-06 07:15:00,2.1450124,Latency Anomaly
2024-12-06 07:20:00,2.1291041,Latency Anomaly
2024-12-06 07:25:00,2.1249568,Latency Anomaly
2024-12-06 07:30:00,2.1131744,Latency Anomaly
2024-12-06 07:35:00,2.1058614,Latency Anomaly
2024-12-06 07:40:00,2.095299,Latency Anomaly
2024-12-06 07:45:00,2.0843103,Latency Anomaly
2024-12-06 07:50:00,2.0709548,Latency Anomaly
2024-12-06 07:55:00,2.0342793,Latency Anomaly
2024-12-06 08:00:00,2.0180438,Latency Anomaly
2024-12-06 08:05:00,1.9997462,Latency Anomaly
2024-12-06 08:10:00,1.8919657,Latency Anomaly
2024-12-06 08:15:00,1.8648785,Latency Anomaly
2024-12-06 08:20:00,1.8546379,Latency Anomaly
2024-12-06 08:25:00,1.8464898,Latency Anomaly
2024-12-06 08:30:00,1.8315517,Latency Anomaly
2024-12-06 08:35:00,1.8176575,Latency Anomaly
2024-12-06 08:40:00,1.8120519,Latency Anomaly
2024-12-06 08:45:00,1.7954092,Latency Anomaly
2024-12-06 08:50:00,1.7713159,Latency Anomaly
2024-12-06 08:55:00,1.760248,Latency Anomaly
2024-12-06 09:00:00,1.7100669,Latency Anomaly
2024-12-06 09:05:00,1.7004176,Latency Anomaly
2024-12-06 09:10:00,1.6956705,Latency Anomaly
2024-12-06 09:15:00,1.6681834,Latency Anomaly
2024-12-06 09:20:00,1.6633985,Latency Anomaly
2024-12-06 09:25:00,1.6461418,Latency Anomaly
2024-12-06 09:30:00,1.6309748,Latency Anomaly
2024-12-06 09:35:00,1.6116129,Latency Anomaly
2024-12-06 09:40:00,1.5767102,Latency Anomaly
2024-12-06 09:45:00,1.5572529,Latency Anomaly
2024-12-06 09:50:00,1.5413655,Latency Anomaly
2024-12-06 09:55:00,1.5254359,Latency Anomaly
2024-12-06 10:00:00,1.5205253,Latency Anomaly
2024-12-06 10:05:00,1.5068339,Latency Anomaly
2024-12-06 10:10:00,1.513016,Latency Anomaly
2024-12-06 10:15:00,1.5021065,Latency Anomaly
2024-12-06 10:20:00,1.5042123,Latency Anomaly
2024-12-06 10:25:00,1.5009232,Latency Anomaly
2024-12-06 10:30:00,1.5011016,Latency Anomaly
2024-12-06 10:35:00,1.503313,Latency Anomaly
2024-12-06 10:40:00,1.4610075,Latency Anomaly
2024-12-06 10:45:00,1.4533278,Latency Anomaly
2024-12-06 10:50:00,1.4520601,Latency Anomaly
2024-12-06 10:55:00,1.4533814,Latency Anomaly
2024-12-06 11:00:00,1.4597771,Latency Anomaly
2024-12-06 11:05:00,1.4708747,Latency Anomaly
2024-12-06 11:10:00,1.4695269,Latency Anomaly
2024-12-06 11:15:00,1.483228,Latency Anomaly
2024-12-06 11:20:00,1.4938134,Latency Anomaly
2024-12-06 11:25:00,1.4900565,Latency Anomaly
2024-12-06 11:30:00,1.488217,Latency Anomaly
2024-12-06 11:35:00,1.5002935,Latency Anomaly
2024-12-06 11:40:00,1.4962267,Latency Anomaly
2024-12-06 11:45:00,1.4989709,Latency Anomaly
2024-12-06 11:50:00,1.508432,Latency Anomaly
2024-12-06 11:55:00,1.5133263,Latency Anomaly
2024-12-06 12:00:00,1.5312264,Latency Anomaly
2024-12-06 12:05:00,1.5447408,Latency Anomaly
2024-12-06 12:10:00,1.5482919,Latency Anomaly
2024-12-06 12:15:00,1.5639294,Latency Anomaly
2024-12-06 12:20:00,1.5792283,Latency Anomaly
2024-12-06 12:25:00,1.589287,Latency Anomaly
2024-12-06 12:30:00,1.6066008,Latency Anomaly
2024-12-06 12:35:00,1.6243558,Latency Anomaly
2024-12-06 12:40:00,1.6323003,Latency Anomaly
2024-12-06 12:45:00,1.6416544,Latency Anomaly
2024-12-06 12:50:00,1.6496288,Latency Anomaly
2024-12-06 12:55:00,1.6609452,Latency Anomaly
2024-12-06 13:00:00,1.680197,Latency Anomaly
2024-12-06 13:05:00,1.7005348,Latency Anomaly
2024-12-06 13:10:00,1.7133112,Latency Anomaly
2024-12-06 13:15:00,1.7305802,Latency Anomaly
2024-12-06 13:20:00,1.738814,Latency Anomaly
2024-12-06 13:25:00,1.7529,Latency Anomaly
2024-12-06 13:30:00,1.7658747,Latency Anomaly
2024-12-06 13:35:00,1.7726787,Latency Anomaly
2024-12-06 13:40:00,1.7995893,Latency Anomaly
2024-12-06 13:45:00,1.8208115,Latency Anomaly
2024-12-06 13:50:00,1.845786,Latency Anomaly
2024-12-06 13:55:00,1.8695878,Latency Anomaly
2024-12-06 14:00:00,1.9071912,Latency Anomaly
2024-12-06 14:05:00,1.9202757,Latency Anomaly
2024-12-06 14:10:00,1.9452349,Latency Anomaly
2024-12-06 14:15:00,1.9598634,Latency Anomaly
2024-12-06 14:20:00,1.9736476,Latency Anomaly
2024-12-06 14:25:00,1.9892776,Latency Anomaly
2024-12-06 14:30:00,2.0089366,Latency Anomaly
2024-12-06 14:35:00,2.026903,Latency Anomaly
2024-12-06 14:40:00,2.030857,Latency Anomaly
2024-12-06 14:45:00,2.0466383,Latency Anomaly
2024-12-06 14:50:00,2.0495265,Latency Anomaly
2024-12-06 14:55:00,2.0682313,Latency Anomaly
2024-12-06 15:00:00,2.0844533,Latency Anomaly
2024-12-06 15:05:00,2.0968745,Latency Anomaly
2024-12-06 15:10:00,2.115038,Latency Anomaly
2024-12-06 15:15:00,2.127799,Latency Anomaly
2024-12-06 15:20:00,2.1423876,Latency Anomaly
2024-12-06 15:25:00,2.1511142,Latency Anomaly
2024-12-06 15:30:00,2.1693275,Latency Anomaly
2024-12-06 15:35:00,2.1835473,Latency Anomaly
2024-12-06 15:40:00,2.204552,Latency Anomaly
2024-12-06 15:45:00,2.2150915,Latency Anomaly
2024-12-06 15:50:00,2.2361116,Latency Anomaly
2024-12-06 15:55:00,2.2487154,Latency Anomaly
2024-12-06 16:00:00,2.2550282,Latency Anomaly
2024-12-06 16:05:00,2.264362,Latency Anomaly
2024-12-06 16:10:00,2.269731,Latency Anomaly
2024-12-06 16:15:00,2.2791848,Latency Anomaly
2024-12-06 16:20:00,2.2871435,Latency Anomaly
2024-12-06 16:25:00,2.2927835,Latency Anomaly
2024-12-06 16:30:00,2.3037405,Latency Anomaly
2024-12-06 16:35:00,2.3100648,Latency Anomaly
2024-12-06 16:40:00,2.3138206,Latency Anomaly
2024-12-06 16:45:00,2.3187742,Latency Anomaly
2024-12-06 16:50:00,2.3359125,Latency Anomaly
2024-12-06 16:55:00,2.3363247,Latency Anomaly
2024-12-06 17:00:00,2.3405838,Latency Anomaly
2024-12-06 17:05:00,2.3339875,Latency Anomaly
2024-12-06 17:10:00,2.340774,Latency Anomaly
2024-12-06 17:15:00,2.3267431,Latency Anomaly
2024-12-06 17:20:00,2.322053,Latency Anomaly
2024-12-06 17:25:00,2.3295424,Latency Anomaly
2024-12-06 17:30:00,2.3414052,Latency Anomaly
2024-12-06 17:35:00,2.3411179,Latency Anomaly
2024-12-06 17:40:00,2.3440285,Latency Anomaly
2024-12-06 17:45:00,2.3402061,Latency Anomaly
2024-12-06 17:50:00,2.337211,Latency Anomaly
2024-12-06 17:55:00,2.3399587,Latency Anomaly
2024-12-06 18:00:00,2.327469,Latency Anomaly
2024-12-06 18:05:00,2.3247762,Latency Anomaly
2024-12-06 18:10:00,2.3259156,Latency Anomaly
2024-12-06 18:15:00,2.3149178,Latency Anomaly
2024-12-06 18:20:00,2.3123608,Latency Anomaly
2024-12-06 18:25:00,2.3200943,Latency Anomaly
2024-12-06 18:30:00,2.3067806,Latency Anomaly
2024-12-06 18:35:00,2.291759,Latency Anomaly
2024-12-06 18:40:00,2.2890463,Latency Anomaly
2024-12-06 18:45:00,2.2870858,Latency Anomaly
2024-12-06 18:50:00,2.2756104,Latency Anomaly
2024-12-06 18:55:00,2.2641,Latency Anomaly
2024-12-06 19:00:00,2.2449722,Latency Anomaly
2024-12-06 19:05:00,2.232406,Latency Anomaly
2024-12-06 19:10:00,2.2297447,Latency Anomaly
2024-12-06 19:15:00,2.2127035,Latency Anomaly
